ID,Status,Price,Price per feet(built-up),Price per feet(salesable area),Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
574287,For sale,11.68,9741.0,13183.0,1583,0,14 days before,6 days before,2 days before,2018.10.20,07-07-2018
576300,For sale,12.8,8388.0,9398.0,1662,1,14 days before,14 days before,2 days before,2018.10.20,07-07-2018
571226,For sale,16.8,12034.0,16471.0,1926,0,13 days before,13 days before,2 days before,2018.10.22,07-07-2018
618611,For sale,15.2,15478.0,20485.0,70,0,6 days before,6 days before,5 days before,2018.09.29,07-07-2018
591757,For sale,9.5,8370.0,10870.0,482,0,31 days before,6 days before,2 days before,2018.10.03,07-07-2018
595932,For sale,14.98,,16794.0,566,0,11 days before,11 days before,2 days before,2018.09.24,07-07-2018
618414,For sale,5.5,12761.0,16923.0,65,0,6 days before,,7 days before,2018.09.29,07-07-2018
611573,For sale,6.38,8999.0,11728.0,180,0,16 days before,6 days before,7 days before,2018.09.19,07-07-2018
622629,For sale,5.5,14512.0,18581.0,0,0,6 days before,4 hours before,1 days before,2018.09.29,07-07-2018
601212,For sale,9.7,7997.0,10000.0,480,0,11 days before,11 days before,2 days before,2018.10.24,07-07-2018
618375,For sale,13.48,13534.0,17667.0,90,0,6 days before,6 days before,3 hours before,2018.09.29,07-07-2018
237229,For sale,6.38,9637.0,12060.0,5439,0,2 months before,6 days before,3 minutes before,2018.07.16,07-07-2018
599554,For sale,4.75,10945.0,14438.0,510,0,33 days before,6 days before,4 days before,2018.09.01,07-07-2018
618382,For sale,3.68,9200.0,,455,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
618413,For sale For rent,6.8,,13600.0,480,0,6 days before,2 days before,27 minutes before,2018.09.29,07-07-2018
618385,For sale,7.08,10366.0,12421.0,105,0,6 days before,6 days before,2 days before,2018.09.29,07-07-2018
613927,For sale,5.8,13333.0,16715.0,215,0,12 days before,12 days before,2 days before,2018.09.22,07-07-2018
585147,For sale,7.88,,16946.0,505,0,56 days before,6 days before,7 days before,2018.08.09,07-07-2018
618386,For sale,5.38,7696.0,,440,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
591309,For sale,6.98,9971.0,,1226,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
604119,For sale,8.8,7746.0,11111.0,506,0,27 days before,6 days before,2 days before,2018.09.08,07-07-2018
618310,For sale,8.8,12571.0,,165,0,6 days before,,6 days before,2018.09.29,07-07-2018
602179,For sale,9.1,7659.0,10990.0,471,0,30 days before,6 days before,2 days before,2018.09.05,07-07-2018
618383,For sale,6.8,11221.0,14050.0,110,0,6 days before,,6 days before,2018.09.29,07-07-2018
614257,For sale,10.8,10275.0,13366.0,235,0,12 days before,12 days before,7 hours before,2018.09.23,07-07-2018
618312,For sale,4.18,8726.0,11547.0,165,0,6 days before,5 days before,6 days before,2018.09.29,07-07-2018
614246,For sale,7.48,11180.0,14524.0,180,0,12 days before,12 days before,7 hours before,2018.09.23,07-07-2018
618251,For sale,5.58,9738.0,12428.0,70,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
618258,For sale For rent,6.19,9407.0,12480.0,461,0,6 days before,4 days before,8 days before,2018.09.29,07-07-2018
616008,For sale,6.6,12000.0,14194.0,310,0,10 days before,4 days before,8 days before,2018.09.25,07-07-2018
609597,For sale,4.25,7352.0,9815.0,381,0,19 days before,17 days before,4 days before,2018.09.16,07-07-2018
576061,For sale,9.0,9365.0,12312.0,515,0,19 days before,19 days before,4 days before,2018.09.16,07-07-2018
565008,For sale,11.1,12967.0,17183.0,535,0,16 days before,16 days before,4 days before,2018.09.18,07-07-2018
612644,For sale,7.8,,15538.0,255,0,15 days before,15 days before,1 days before,2018.09.20,07-07-2018
612657,For sale,8.15,,16909.0,150,0,15 days before,15 days before,1 days before,2018.09.20,07-07-2018
603706,For sale,5.3,9601.0,14521.0,590,0,28 days before,6 days before,2 days before,2018.09.07,07-07-2018
618287,For sale,22.0,9442.0,14618.0,168,0,6 days before,,2 days before,2018.09.29,07-07-2018
615583,For sale,6.8,8774.0,13255.0,241,0,10 days before,10 days before,2 days before,2018.09.25,07-07-2018
579780,For sale,6.48,6334.0,9063.0,715,0,22 days before,22 days before,2 days before,2018.09.13,07-07-2018
607597,For sale,6.3,8129.0,12281.0,285,0,22 days before,6 days before,2 days before,2018.09.13,07-07-2018
618299,For sale,7.5,4213.0,10714.0,270,0,6 days before,6 days before,13 days before,2018.09.29,07-07-2018
307776,For sale,6.68,10827.0,14617.0,1073,0,2 months before,6 days before,3 minutes before,2018.07.17,07-07-2018
615961,For sale,4.98,9485.0,13911.0,170,0,10 days before,10 days before,7 hours before,2018.09.25,07-07-2018
597905,For sale,7.2,11594.0,15158.0,550,0,36 days before,6 days before,4 days before,2018.08.30,07-07-2018
614324,For sale,8.8,6171.0,8462.0,381,0,12 days before,11 days before,2 days before,2018.09.23,07-07-2018
618225,For sale,6.38,10110.0,13603.0,165,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
597054,For sale,8.3,,12576.0,1145,0,6 days before,3 days before,8 days before,2018.09.29,07-07-2018
615579,For sale,4.47,7667.0,10136.0,215,0,10 days before,4 days before,5 hours before,2018.09.25,07-07-2018
618229,For sale,5.98,12407.0,16384.0,215,0,6 days before,,6 days before,2018.09.29,07-07-2018
613938,For sale,12.8,13347.0,17181.0,265,0,12 days before,12 days before,1 days before,2018.09.22,07-07-2018
618285,For sale,5.75,11208.0,14339.0,155,0,6 days before,6 days before,9 minutes before,2018.09.29,07-07-2018
576338,For sale,13.1,10755.0,14071.0,470,0,2 months before,17 days before,6 days before,2018.07.27,07-07-2018
618234,For sale,3.53,6160.0,7968.0,710,0,6 days before,6 days before,1 days before,2018.09.29,07-07-2018
618239,For sale,2.3,4684.0,6037.0,485,0,6 days before,6 days before,1 days before,2018.09.29,07-07-2018
612633,For sale,16.68,,16531.0,180,0,15 days before,15 days before,2 days before,2018.09.20,07-07-2018
613384,For sale,14.8,16353.0,21449.0,275,0,14 days before,13 days before,5 hours before,2018.09.21,07-07-2018
608923,For sale,7.55,11439.0,15861.0,155,0,20 days before,19 days before,5 hours before,2018.09.15,07-07-2018
618246,For sale,6.0,7033.0,9231.0,125,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
618319,For sale,15.2,15479.0,20485.0,125,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
618333,For sale,11.0,,19400.0,75,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
495329,For sale,16.0,7722.0,10847.0,1356,0,6 days before,6 days before,3 minutes before,2018.09.29,07-07-2018
331571,For sale,6.8,9632.0,12977.0,1058,0,2 months before,6 days before,3 minutes before,2018.07.17,07-07-2018
618389,For sale,6.8,8343.0,10658.0,85,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
603900,For sale,7.18,5128.0,10257.0,410,0,27 days before,6 days before,7 days before,2018.09.07,07-07-2018
614234,For sale,10.68,9843.0,14183.0,110,0,12 days before,12 days before,7 hours before,2018.09.23,07-07-2018
581588,For sale,7.5,10359.0,13915.0,455,0,61 days before,6 days before,7 hours before,2018.08.05,07-07-2018
618217,For sale,4.68,6685.0,,150,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
618220,For sale,6.7,13535.0,18407.0,170,0,6 days before,,6 days before,2018.09.29,07-07-2018
591411,For sale,10.98,12186.0,15890.0,330,0,46 days before,6 days before,4 days before,2018.08.19,07-07-2018
591440,For sale,6.2,,11855.0,440,0,46 days before,6 days before,4 days before,2018.08.19,07-07-2018
594017,For sale,12.89,10548.0,13742.0,440,0,42 days before,6 days before,4 days before,2018.08.23,07-07-2018
594038,For sale,8.0,9132.0,10929.0,455,0,42 days before,6 days before,4 days before,2018.08.23,07-07-2018
594047,For sale,5.8,10052.0,13615.0,475,0,42 days before,6 days before,4 days before,2018.08.23,07-07-2018
609208,For sale,3.25,5416.0,7420.0,840,0,20 days before,20 days before,6 days before,2018.09.15,07-07-2018
586677,For sale,7.8,,9836.0,335,0,54 days before,6 days before,7 days before,2018.08.12,07-07-2018
586699,For sale,6.1,,14186.0,550,0,54 days before,6 days before,7 days before,2018.08.12,07-07-2018
588834,For sale,12.8,,13474.0,295,0,50 days before,6 days before,16 days before,2018.08.16,07-07-2018
618232,For sale,6.25,,12755.0,415,0,6 days before,6 days before,2 days before,2018.09.29,07-07-2018
580873,For sale,5.9,10137.0,13111.0,470,0,62 days before,6 days before,3 days before,2018.08.03,07-07-2018
583203,For sale,6.4,,14988.0,565,0,59 days before,6 days before,3 days before,2018.08.07,07-07-2018
584390,For sale,5.68,,12375.0,675,0,57 days before,6 days before,3 days before,2018.08.08,07-07-2018
586873,For sale,6.8,10708.0,14286.0,575,0,54 days before,54 days before,6 days before,2018.08.12,07-07-2018
586982,For sale,4.2,12389.0,14483.0,595,0,53 days before,6 days before,3 days before,2018.08.12,07-07-2018
596717,For sale,5.8,,12393.0,490,0,38 days before,6 days before,3 days before,2018.08.28,07-07-2018
449304,For sale For rent,6.0,8462.0,10969.0,3962,1,6 days before,6 days before,2 days before,2018.09.29,07-07-2018
616028,For sale,8.8,9091.0,12291.0,195,0,10 days before,6 days before,2 days before,2018.09.25,07-07-2018
618211,For sale,12.0,14458.0,18209.0,155,0,6 days before,,6 days before,2018.09.29,07-07-2018
618213,For sale,1.2,3077.0,4444.0,4176,0,6 days before,6 days before,5 days before,2018.09.29,07-07-2018
618215,For sale,5.19,9470.0,13803.0,1120,0,6 days before,6 days before,2 days before,2018.09.29,07-07-2018
594054,For sale,6.4,9329.0,12167.0,420,0,42 days before,6 days before,4 days before,2018.08.23,07-07-2018
594688,For sale,4.5,,18293.0,980,0,41 days before,6 days before,3 days before,2018.08.26,07-07-2018
596958,For sale,6.85,10442.0,13379.0,420,0,38 days before,6 days before,4 days before,2018.08.28,07-07-2018
583199,For sale,6.4,,13823.0,386,0,59 days before,6 days before,3 days before,2018.08.07,07-07-2018
597893,For sale,7.98,11667.0,15465.0,445,0,36 days before,6 days before,4 days before,2018.08.30,07-07-2018
597900,For sale,8.18,7820.0,10315.0,405,0,36 days before,6 days before,4 days before,2018.08.30,07-07-2018
618392,For sale,16.8,12352.0,14698.0,95,0,6 days before,6 days before,2 days before,2018.09.29,07-07-2018
618394,For sale,5.2,9594.0,12621.0,75,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
586693,For sale,6.6,10061.0,13018.0,475,0,54 days before,6 days before,3 days before,2018.08.12,07-07-2018
616156,For sale,26.0,,15941.0,267,0,9 days before,5 days before,2 days before,2018.09.25,07-07-2018
618397,For sale,6.52,9157.0,11769.0,115,0,6 days before,6 days before,2 days before,2018.09.29,07-07-2018
608453,For sale,16.0,13289.0,16860.0,205,0,21 days before,21 days before,2 days before,2018.09.14,07-07-2018
612603,For sale,5.0,11682.0,15198.0,210,0,15 days before,14 days before,3 days before,2018.09.20,07-07-2018
587864,For sale,5.5,,14946.0,1311,0,52 days before,6 days before,4 days before,2018.08.14,07-07-2018
506546,For sale,22.0,9649.0,11236.0,1581,0,23 days before,23 days before,2 days before,2018.09.28,07-07-2018
618475,For sale,3.8,3937.0,,725,0,6 days before,6 days before,3 days before,2018.09.29,07-07-2018
618398,For sale,7.6,10133.0,13217.0,165,0,6 days before,6 days before,2 days before,2018.09.29,07-07-2018
618466,For sale,6.18,,15373.0,165,0,6 days before,,7 days before,2018.09.29,07-07-2018
622743,For sale,6.88,9928.0,11661.0,0,0,6 days before,2 hours before,,2018.09.29,07-07-2018
606050,For sale,5.6,10769.0,,731,0,24 days before,5 days before,5 days before,2018.09.11,07-07-2018
606067,For sale,5.6,11200.0,,820,0,24 days before,5 days before,5 days before,2018.09.11,07-07-2018
615310,For sale,24.49,,11327.0,195,0,11 days before,11 days before,2 hours before,2018.09.24,07-07-2018
618732,For sale,6.85,10379.0,11571.0,600,0,5 days before,3 days before,5 days before,2018.09.29,07-07-2018
599583,For sale,6.3,7702.0,10016.0,570,0,5 days before,33 days before,4 hours before,2018.10.29,07-07-2018
599443,For sale,3.8,5723.0,7510.0,870,0,5 days before,3 days before,4 hours before,2018.10.29,07-07-2018
587197,For sale,5.99,8437.0,11011.0,590,0,5 days before,33 days before,4 hours before,2018.10.29,07-07-2018
594057,For sale,6.38,9652.0,12485.0,560,0,42 days before,6 days before,4 days before,2018.08.23,07-07-2018
618816,For sale,5.9,8429.0,9077.0,215,0,5 days before,2 days before,5 days before,2018.09.30,07-07-2018
618817,For sale,9.08,12107.0,16877.0,155,0,5 days before,5 days before,8 hours before,2018.09.30,07-07-2018
618820,For sale,4.9,,13960.0,260,1,5 days before,,7 days before,2018.09.30,07-07-2018
619236,For sale,3.68,5661.0,7526.0,210,0,5 days before,5 days before,1 days before,2018.09.30,07-07-2018
604362,For sale,12.48,12695.0,16618.0,335,0,27 days before,27 days before,2 days before,2018.09.08,07-07-2018
527993,For sale,15.0,14218.0,18160.0,805,0,31 days before,31 days before,2 days before,2018.09.04,07-07-2018
619239,For sale,6.0,12448.0,14019.0,140,0,5 days before,,5 days before,2018.09.30,07-07-2018
603080,For sale,5.68,8011.0,10403.0,240,0,29 days before,5 days before,6 days before,2018.09.06,07-07-2018
619351,For sale,5.8,11262.0,14834.0,525,0,4 days before,4 days before,4 days before,2018.09.30,07-07-2018
619355,For sale,5.68,13621.0,18442.0,325,0,4 days before,4 days before,4 days before,2018.09.30,07-07-2018
619357,For sale,5.6,10728.0,13725.0,285,0,4 days before,,4 days before,2018.09.30,07-07-2018
619362,For sale,8.98,11878.0,14277.0,305,0,4 days before,,4 days before,2018.09.30,07-07-2018
619363,For sale,8.99,,13621.0,245,0,4 days before,4 days before,4 days before,2018.09.30,07-07-2018
619371,For sale,5.3,8129.0,10838.0,275,0,4 days before,4 days before,4 days before,2018.09.30,07-07-2018
446305,For sale,9.18,,13909.0,1636,0,6 days before,6 days before,17 hours before,2018.09.29,07-07-2018
619406,For sale,3.68,,12560.0,285,0,4 days before,,4 days before,2018.10.01,07-07-2018
615055,For sale,7.5,11127.0,13736.0,165,0,11 days before,6 days before,2 days before,2018.09.24,07-07-2018
596995,For sale,3.4,8500.0,,1450,0,37 days before,1 days before,2 days before,2018.08.28,07-07-2018
542116,For sale,4.0,,14493.0,2591,1,37 days before,3 days before,2 days before,2018.08.28,07-07-2018
604892,For sale,6.3,9064.0,10678.0,325,0,26 days before,26 days before,2 days before,2018.09.09,07-07-2018
596985,For sale,4.6,,14154.0,240,0,37 days before,37 days before,2 days before,2018.08.28,07-07-2018
618707,For sale,5.3,10192.0,13151.0,275,0,5 days before,5 days before,2 days before,2018.09.29,07-07-2018
604907,For sale,4.98,12326.0,16221.0,375,0,26 days before,25 days before,2 days before,2018.09.09,07-07-2018
603727,For sale,12.98,9271.0,11238.0,420,0,4 days before,4 days before,2 days before,2018.10.31,07-07-2018
619842,For sale,7.5,10791.0,14259.0,145,0,4 days before,,4 days before,2018.10.01,07-07-2018
619852,For sale,9.5,13828.0,17495.0,140,0,4 days before,,3 days before,2018.10.01,07-07-2018
619885,For sale,10.5,13690.0,16104.0,156,0,4 days before,,3 days before,2018.10.01,07-07-2018
600714,For sale,6.2,15696.0,18960.0,345,0,32 days before,4 days before,4 days before,2018.09.03,07-07-2018
619886,For sale,5.99,8656.0,12224.0,246,0,4 days before,,2 days before,2018.10.01,07-07-2018
619889,For sale,2.65,,5982.0,395,0,4 days before,4 days before,8 days before,2018.10.01,07-07-2018
604897,For sale,6.2,11720.0,15657.0,260,0,26 days before,26 days before,2 days before,2018.09.09,07-07-2018
619917,For sale,11.0,,18644.0,140,0,4 days before,,4 days before,2018.10.01,07-07-2018
619895,For sale,9.8,,13225.0,95,0,4 days before,4 days before,4 days before,2018.10.01,07-07-2018
619921,For sale,8.2,12166.0,16302.0,170,0,4 days before,2 days before,2 days before,2018.10.01,07-07-2018
619919,For sale,6.2,11992.0,16712.0,55,0,4 days before,2 days before,4 days before,2018.10.01,07-07-2018
619922,For sale,5.6,11594.0,15512.0,80,0,4 days before,2 days before,4 days before,2018.10.01,07-07-2018
330054,For sale,8.5,8957.0,9872.0,3052,0,4 days before,4 days before,7 days before,2018.10.01,07-07-2018
618696,For sale,6.38,9114.0,,370,0,5 days before,5 days before,7 days before,2018.09.29,07-07-2018
619939,For sale,7.38,,14165.0,195,0,3 days before,,2 days before,2018.10.01,07-07-2018
619944,For sale,3.38,8894.0,,135,0,3 days before,3 days before,7 days before,2018.10.01,07-07-2018
619923,For sale,6.3,11433.0,15403.0,80,0,4 days before,1 days before,4 days before,2018.10.01,07-07-2018
619969,For sale,4.89,6986.0,6986.0,295,0,3 days before,,4 days before,2018.10.01,07-07-2018
619970,For sale,8.5,10303.0,13077.0,166,0,3 days before,3 days before,5 days before,2018.10.01,07-07-2018
619972,For sale,4.98,,19841.0,200,0,3 days before,3 days before,28 minutes before,2018.10.01,07-07-2018
619893,For sale,8.38,13920.0,18377.0,100,0,4 days before,,6 days before,2018.10.01,07-07-2018
619942,For sale,6.6,10248.0,13043.0,90,0,3 days before,3 days before,24 hours before,2018.10.01,07-07-2018
619946,For sale,6.2,11481.0,13870.0,111,0,3 days before,3 days before,5 days before,2018.10.01,07-07-2018
579113,For sale,4.98,10353.0,13210.0,390,0,2 months before,2 months before,3 days before,2018.08.01,07-07-2018
355861,For sale,6.5,9285.0,9286.0,1640,1,3 days before,3 days before,3 days before,2018.10.02,07-07-2018
259947,For sale,5.88,13611.0,17143.0,1214,0,3 days before,3 days before,3 days before,2018.10.02,07-07-2018
579220,For sale,4.68,12513.0,19180.0,395,0,2 months before,2 months before,3 days before,2018.08.01,07-07-2018
594484,For sale,6.85,10839.0,13511.0,520,0,42 days before,3 days before,4 days before,2018.08.24,07-07-2018
586802,For sale,7.84,11200.0,11200.0,1451,0,54 days before,7 hours before,7 hours before,2018.08.12,07-07-2018
570461,For sale,9.48,6771.0,8208.0,521,0,27 days before,5 days before,44 minutes before,2018.09.08,07-07-2018
619057,For sale For rent,6.3,10327.0,13235.0,245,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
606118,For sale,5.88,7967.0,10208.0,345,0,24 days before,24 days before,5 days before,2018.09.11,07-07-2018
